state,key,value
RJ,bundi,323025:323021:323022:323024:323026:323023:323001
RJ,chaksu,303907:303903:304022:303901:303908
RJ,chaumahla,326514:326516:326515
RJ,chhoti sadri,312604
RJ,chittaurgarh,312612:312902:312901:312021:312002:312207:312025:312613:312000:312201:312622:312001:313021
RJ,chomu,303803:303712:303806:303801:303802:303704:303804:303805:303807:303702
RJ,churu,331021:331027:331030:331031:331001
RJ,dausa,303501:303303:303507:303001:303506:303004:303109
RJ,deeg,321203:321202:321201
RJ,degana,341515:341503:341504:341514
RJ,deogarhrj,313332:313341:313331
RJ,deoli-rj,305407:311201:304804:311202:304507
RJ,deshnokh,334801
RJ,dhariyawad,313611:313605
RJ,dholpur,328041:328030:328024:328027:328001:328028:328029
RJ,dhorimana,344031:344704
RJ,didwana,341305:341303:341506
RJ,dudu,303008:303122:303904:303005:303007:303009
RJ,dungarpur,314001:314402:314011:314404
RJ,falna,306705:306115:306116:306706:306701
RJ,fatehnagar,313329:313206:313205:313327:313211:313328:313203:312205
RJ,fatehpur-rj,332301:332302:331024
RJ,ganga nagar,335038:335002:335901:335022:335025:335037:335001
RJ,gangapur,311805:311801:311806
RJ,gharsana,335771:335711:335707
RJ,ghatol,327027:327023:327021
RJ,ghator,342307
RJ,gogunda,313704:313705
RJ,gotan,342901:342606:342603:342902
RJ,hanumangarh,335513:335512:335064:335802
RJ,itawa,325214:325004:325009
RJ,jaipur,302024:302034:320006:302039:302032:302013:302033:302009:302040:302016:302004:302026:302036:302023:302014:302015:302017:303706:302022:302020:302042:302003:302007:303101:302027:303902:302025:302002:302055:302029:302037:302030:302011:302018:302005:302001:302041:303905:302031:302043:302010:302006:303011:302038:302028:302012:302008:302021:302019
RJ,jaisalmer,345002:345033:345001
RJ,jalore,307029:343026:343025:343001:343021:343002:343022:343042
RJ,jhadol,313702:313906:313031:313701
RJ,jhalawar,326021:326036:326023:326001:326022
RJ,jhunjhunu,333707:333041:333701:333011:333001:332305:333023:332303:332307:333704
RJ,jodhpur,342009:342007:342304:342015:342006:342033:342003:342004:342016:342010:342024:342014:342013:342011:342020:342005:342002:342008:342018:342012:342019:342001:342026
RJ,kaman,321023:321022
RJ,kapasan,312204:313207:312203:312202
RJ,karauli,322241:322201:322245:322254:322203:322202:322234:322238:322236:322249:322252:322205:322230:322255:322232:322218:322219:322220
RJ,kawai,325219:325220:325221
RJ,kekri,305404:305415:305406:305403:305408:305405
RJ,kelwara,325216:325224
RJ,keshoraipatan,323602:323601:323301
RJ,khairthal,301403:301405:301404:301407:301712
RJ,khajuwala,334023
RJ,khandar,322025
RJ,khandela,332706:332721:332722:332402:332405:332709:332708
RJ,khanpur,325223:326035:326038
RJ,khatu khurd,341302:341319:341301
RJ,kherli,321006:321602:321407:321606:321614:321601:321642:321605
RJ,kherwara,313802:313803
RJ,khetri nagar,333504:333503:333517:333514:332746:333036:333020
RJ,khimsar,341025:341028
RJ,khinwara,306603:306601:306502:306703:306704:306022:306503:306119
RJ,kishangarh,305802:305801:305815:305817:305811:305816
RJ,kolayat,334302:334804
RJ,kota,325204:325007:324001:325201:325003:324003:324002:324021:324010:324006:324005:324009:324008:324004:324007:325001:325208:325203
RJ,kotputli,303105:303108
RJ,kuchaman,341533:341517:341509:341508
RJ,kumbhalgarh,313325:313333:313321
RJ,kushalgarh,327801:327606:327602
RJ,lakheri,323615:323603:323613:323614
RJ,lalsot,303504:303503:303505:303510:303511
RJ,laxmangarh,301021:301036:321607:301604:321633:301035
RJ,laxmangarh-rj,332311:332317:332318:332315
RJ,lunkaransar,334601:334603:334602
RJ,mahwa,321611:321613:321615:321612:321610:321608:321609:322240:303509
RJ,makrana,341505:341542:341502:341520
RJ,malpura,304505:304504:304503:304502:304501
RJ,malsisar,333025:331025:331026:331028
RJ,mandalgarh,311601:311604:312023:311602
RJ,mandphiya,312027:312602:312402:313604:312603:312024:312401
RJ,marwar junction,306023:306021:306001
RJ,mathania,342037:342305:342303
RJ,merta,341518:305026:341510:341511:341513:341031
RJ,nadoti,322215:322213:322204:322212:322216
RJ,nagar,321205:321024:321206
RJ,nagaur,341021:341026:341001:341013:341012
RJ,nainwa,304024:323802:304802:323801:323616:304023
RJ,nasirabad,305601:305402:305401:305205:305621
RJ,nawalgarh,333042:332031
RJ,neem ka thana,332716:332713:332714:333501:332711:333310:332705:333801:332718
RJ,neemrana,301703:301020:301427:301706:301714:301708:301705:301701:301709
RJ,nimbahera,312601:312617:312614:312620
RJ,nohar,335523
RJ,nokha,334803
RJ,padampur-rj,335040:335041
RJ,padampurrj,335024:335027:335023:335073
RJ,pali,306501:306401
RJ,paota,303106:303103:303107:303119
RJ,parbatsar,305814:341501:341512:305819
RJ,phalodi,342301
RJ,phalsund,342022:345025:345024
RJ,phulera,303329:303010:303338:303604:303348:303339:303330:303328:303331:341522:303340
RJ,pilani,333035:333026:333030:333029:331306:333031:331305
RJ,pilibanga,335801:335803
RJ,pindwara,307022:307023:307019:307031
RJ,piparcity,342601
RJ,pokhran,345021:345023
RJ,pratapgarh-rj,312618:312616:312623:312605:312621
RJ,raila,311024:311401:311030
RJ,raipur-rj,306307:306305:306304:306303
RJ,raipurrj,311402:311803:311804
RJ,raisinghnagar,335039:335021:335051:335061
RJ,rajgarh,331023:331701:331303
RJ,rajgarh-rj,301409:301413:301414:301415:301406:301410:301408
RJ,rajsamand,313334:313323:313301:313326:313202:313322:313342:313324
RJ,ramganj mandi,326520:326529:326510:326518:326517:326530:326519
RJ,ramgarh-rj,332702:332025:332023:332703:332601:341519:332030
RJ,ramsar,344502
RJ,ras,306101:306709:305204
RJ,ratangarh,331504:332304:331505:331802:331022
RJ,rawatbhata,323305:323304:323307
RJ,rawatsar,335524
RJ,reengus,332719:332602:332404:332411:332603:332715
RJ,renwal,303123:341507:332710:332742:303602:303603
RJ,reodar,307514:307511:307513
RJ,rupbas,321404:321403
RJ,sagwara,314026:327022:314401:314025:314037:314024:314027:314032:314035:314029:314031:327024
RJ,salumbar,313706:313026:314021:313027:313038:313703:314038:314022
RJ,sanchore,343041
RJ,sangaria,125101:335526:335062:335065:335063:335525
RJ,sarada,313903:313905:313902:313904
RJ,sardarshahr,331403:331402
RJ,sawai madhopur,322701:322022:322021:322026:322027:322034:322702:322001:322029:322033
RJ,shahpura,311603:311407:311408:311404
RJ,sheo,344701:344705
RJ,shri dungargarh,331801:331803
RJ,sikar,332039:332407:332043:332026:333043:332042:332028:333045:332002:332032:332027:332041:332312:332024:332022:332021:332001
RJ,simalwara,314406:314403
RJ,sirohi,307802:307021:307020:307043:307001:307801
RJ,siwana,344043:344044
RJ,sojat,306103:306104:306306
RJ,srivijaynagar,335704:335702:335703
RJ,sujangarh,341306:331502:332029:331501:341304:331517:341316:331507:331506:331503
RJ,sultana,333027:333028:333024
RJ,sumerpur,306912:307027:306901:306126:306902:306708
RJ,suratgarh,335805:335804
RJ,taranagar,331029:331302:331304
RJ,tijara,301702:301707:301411:301017
RJ,tonk,304005:304020:304001:304021:304026:304801
RJ,udaipur,313001:313022:313014:313016:313204:313003:313004:313011:313013:313201:313024:313002
RJ,udaipurwati,333308:333021:333304:333305:333053:333307:333012:333302:333303:333022:333032
RJ,viratnagar,301027:303003:303110:301022:303102
RJ,weir,321406:321409:321408
RP,dinajpur,5266:5260:5270:5201:5291:5200:5216:5280
RP,gaibandha,5740:5751:5720:5711:5750:5741:5760:5721:5761:5700:5730:5710
RP,kurigram,5680:5630:5610:5621:5620:5670:5631:5611:5640:5600:5660:5650:5601
RP,lalmonirhat,5500:5501:5530:5502:5510:5541:5542:5520:5540
RP,nilphamari,5311:5320:5301:5340:5351:5310:5350:5341:5300:5330
RP,panchagarh,5030:5041:5040:5010:5020:5000
RP,rangpur,5450:5430:5420:5440:5460
RP,rangpur-bd,5441
RP,thakurgaon,5110:5121:5101:5141:5130:5102:5470:5103:5120:5140:5100
RP ,rangpur,5400:5401:5402:5404:5405:5403
RS,bogra,5810:5850:5851:5870:5801:5800:5880:5830:5826:5840:5821:5820:5841:5860
RS,chapai nawabganj,6340:6302:6300:6303:6310:6301
RS,naogaon,6500:5900:6511:6560
RS,natore,6432:6402:6401:6403:2410:6400
RS,pabna,6640:6620:6630:6602:6650:6621:6600:6660:6670:6622:6623:6601:6610
RS,rajshahi,6230:6250:6220:6290:6280:6260:6210:6270:6207
RS,rajshahi ,6240:6204:6100:6000:6205:6206:6203:6201:6202
RS,sirajganj,6760:1930:6720:6780:6700:6701:6710:6730:6702:6770
SB,balangoda,70100
SB,embilipitiya,70200
SB,kegalle,71000
SB,ratnapura,70000
SH,bianibazar,3170:3175:3172:3171:3174:3173
SH,habiganj,3331:3372:3351:3374:3373:3321:3310:3332:3370:3320:3341:3352:3322:3360:3371:3333:3340
SH,moulvibazar,3240:3214:3232:3201:3221:3230:3250:3211:3251:3202:3253:3233:3234:3252:3212:3237:3200:3220:3203:3235:3213:3224:3222:3231:3223:3210
SH,sunamganj,3041:3082:3065:3000:3062:3084:3030:3061:3064:3893:3087:3070:3081:3063:3060:3085:3086:3050:3088:3002:3083:3020:3040:3010:3080:3001
SH,sylhet,3190:3151:3124:3156:3130:3122:3301:3106:3114:3121:3182:3116:3180:3112:3123:3109:3134:3107:3350:3191:3330:3127:3128:3165:3100:3111:3163:3129:3131:3150:3105:3181:3183:3164:3103:3104:3113:3101:3140:3120:3152:3102:3300:3125:3117:3126:3132:3161:3108:3302:3160:3133:3162
SK,gangtok,737102:737101
SK,geyzing,737111
SK,jorethang,737121
SK,mangan,737116
SK,namchi,737126
SK,pelling,737113
SK,rangpo,737136:737132
SK,ranipool,737106:737135
SK,ravangla,737139
SK,rongli,737133:737131
SK,singtam,737134
SR,satkhira,9403:9431:9450:9442:9412:9410:9451:9413:9415:9400:9402:9420:9440:9460:9411:9441:9454:9461:9401:9421:9414:9452:9453:9430:9455
ST,galle,80000
ST,hambantota,82000
ST,matara,81000
TN,ambasamudram,627853:627452:627427:627433:627425:627901:627428:627416:627426:627851:627413:627435:627601:627603:627412:627414:627424:627418:627551:627422:627453:627602:627423:627421:627401:627417
TN,ambur,635814:635815:635812:635752:635754:635805:635808:635807:635811:635801:635802:635751
TN,annur,638668:641653:641110:641304:641107:641697:641670
TN,anthiyour,638502:638504:638311:638302:638315:638501:638312:638314
TN,arakkonam,631006:631003:631001:631004:631005:631212:631211:631204:631210:631101:631201:631152:632510:631209:631002:631151:631213
TN,arani,632504:632301:632311:606905:606903:632518:632326:604504:632317:632315:632314:632313:632318:632319:632312:632316
TN,ariyalur,621731:621729:621715:621704:621701:621714:621705:621718:621713:621653:621707
TN,aruppukkottai,626107:626115:626004:626113:626118:626161:626105:626112:626134:626106:626129:626101:626607
TN,attur,636121:636105:636141:636115:636109:636108:636119:636117:636102:636107:636104
TN,avinashi,641655:641666:641654:638460:641652
TN,ayyampettai,614207:614205:614204:614210
TN,azhagappapuram,629504:627124:629401:627121:629703:627106:629403:629402:629702:629704:629701:627127:627120:627114
TN,chengalpattu,603314:603001:603101:603302:603204:603111:603003:603303:603002:603405:603107:631606:603106:603004:603308:603305
TN,chennai,600048:600045:600095:600024:600008:600079:600012:600118:600002:600054:600061:600055:600051:600036:600020:603210:600098:600115:601303:600011:600074:600019:600022:600057:600050:600077:600102:602103:600106:600100:999990:600122:600073:603103:600003:600049:602107:600005:600085:603209:600033:600088:600129:600070:600125:600058:600117:600081:600025:600113:600013:600032:600006:600046:600119:600004:600065:603211:600062:600009:600015:600128:600029:600083:600091:602024:600116:600018:600131:600080:600072:600044:600103:603202:600028:600087:600093:600071:600099:600030:600039:600097:600038:600016:600111:600114:600064:600031:600109:600078:600127:600108:600041:600107:600040:600059:600084:600092:600123:600063:600096:603112:600086:600101:600075:600056:603048:602101:600126:600027:600112:600034:600010:600037:601302:600052:601301:600121:600026:600082:600068:600076:600023:600021:600047:603203:600017:600060:600089:600094:600042:600090:600069:600132:600007:600001:600053:600014:600110:600124:600104:600066:600035:600043:600105:600130
TN,chetpet,606807:604204:604502:606902:604501:604208:606801:604503
TN,cheyyar,631701:604402:604407:632511:604409:604401
TN,chidambaram,608002:608501:608305:608704:608201:608502:608601:608602:608001:608401:608702:608102
TN,chinnasalem,606201:621110:606303:606301:636101:636112:636116:606108
TN,coimbatore,641402:641030:641003:641040:641026:641108:641036:641028:641039:641018:641010:641016:641035:641012:641064:641659:641037:641005:641065:641015:641109:641020:641062:641001:641406:641004:611114:641017:641007:641027:641009:641006:641046:641031:641049:641103:641013:641041:999998:641008:641407:641061:641044:641101:641043:641025:641024:641404:641045:641201:641029:641011:641105:641405:641048:641114:641401:641033:641111:641668:641038:641023:641034:641408:641047:641021:641014:641002:641022
TN,coonoor,643232:643203:643243:643105:643238:643103:643221:643234:643231:643213:643101:643219:643102:643218:643204:643202:643104
TN,cuddalore,607109:607003:607307:607001:607404:607006:607301:607401:607005:608801:607004:607002
TN,cumbum,625556:625515:625540:625525:625533:625530:625521:625518:626515:625522:625524:625526:625516
TN,denkanikottai,635107:635118:636812:635113
TN,dharapuram,638657:638672:638656:638673:638706:638703:638106:638702:638661
TN,dharmapuri,636701:636804:635301:636305:635205:636354:636352:636705:636803:636704:636351:636807:635202:636702:636703
TN,dindigul,625203:624802:624211:624301:624308:624303:624005:624302:624714:624209:624316:624208:624702:624707:624006:624054:624008:624305:624004:624304:624701:624202:624314:624002:624306:626601:624003:624801:624219:624705:624204:624206:624804:624307:624803:624009:624709:624001:624007:624309:625602:624312:624220:624708
TN,eral,628623:628207:628615:628210:628802:628601:628704:628620:628613:628612:628753:628616:627355:628617:628801:628752:628251:628622:628619:628211:628851:628701:628618:628614:628751:628621
TN,erode,638115:638007:638112:638012:638008:638057:638001:638006:638107:638051:638009:638327:638005:638102:638002:638154:638316:638004:638056:638101:638058:638003:638183:638104:638301:638010:638113:638011:638053:638052:638153
TN,gingee,604153:605651:604201:605201:604205:604151:604202:604210:604152:604203
TN,gudalur,643253:643225:643237:643211:643226:643241:643224:643270:643220:643207:643240:643212:643233
TN,gudiyattam,632107:635804:632601:632101:632209:632603:635810:635809:632605:632207:632604:635803:635806:632201:632103:632203:632608:635813:632602
TN,gujiliamparai,639205:624620:621311:639201:624703:621301:639202:624706:639203:639207
TN,gummudipoondi,601101:602026:600067:601204:600120:601206:601202:601207:601205:601102:601201:601203
TN,harur,636904:636903:635302:635305:636906:635303:636905
TN,hosur,635119:635130:635105:635126:635103:635124:635116:635109:635114:635110:635117
TN,jayankondam,612902:612905:621803:608901:621801:621802:612903:621806:621804:621805:612904:612901
TN,kadpadi,632517:632519:632007:632516:632006:623106:632204:632059:632014:632106:632115:632009:632202
TN,kallakurichi,606203:606209:606207:606204:606206:606202:606213
TN,kanchipuram,631602:631502:631551:631603:631553:631552:604410:631561:631604:631501:632531:631503:602108:631702:603318:631605:602106:631601:631703:631402
TN,karaikudi,630009:630212:630006:630004:630307:630318:630104:630103:630303:623105:630310:630105:630411:630311:623110:630306:623104:630215:630005:623003:630314:630205:630207:623005:623204:630106:623101:630001:630301:623102:623108:630305:630206:630107:630202:623206:630101:630002:623006:630208:623004:630214:623203:623202:623107:630108:630302:623001:630313:623103:622503:630003:630102:630204
TN,karambakkudi,622302:613301:614614:622301
TN,karur,639007:639006:639004:639008:639118:639001:639116:639005:639136:639003:639108:639002:639114:639109
TN,kodaikanal,624101:624210:624104:624102:624108:624107
TN,kodumudi,638152:638105:639206:638109:639111:638151
TN,kotagiri,643214:643201:643217:643236:643216
TN,kovilpatti,628714:628716:628503:627752:626549:627713:627702:628721:627720:627908:628552:627712:627701:628502:627902:628501:627955:628720:628952
TN,krishnagiri,635108:635002:635122:635128:635106:635211:635120:635115:635104:635112:635001:635204:635111:635101:635203
TN,kulithalai,621006:639110:621211:621204:621205:639105:621203:639112:639104:639106:621217:621207:639120:639107:621208:639102:621202:639101:621215:639115:621209:639119
